step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,152,0,18,0,152,0,70.0,0.4605263157894737,9.300802424108303,3,16.0,0.6236000784109543,2,19.0,0.4184290627398978,4,13.0,0.13288024673382107,0,2.0,0.5008624728048261,0,13.0,0.5516647065441969,5,33.0,0.47704748311775375,0,0.0,0.9839073180404617,0,0.0,0.9328218377747298,0,4.0,0.8562504055167712,2,11.0,0.6373276738811966,1,18.0,0.6050102300780282,1,9.0,0.36551316016210766,0,10.0,0.813036719844362,0,8.0,0.9081095885473144,0,3.0,0.890981529582825,0,4.0,0.8515008482165584,18,163.0
60.0,160,0,14,0,160,0,50.0,0.3125,9.115046284431452,0,11.0,0.6012085120134363,7,33.0,0.36846537910487004,0,14.0,0.7001679954729901,1,7.0,0.7786051807821539,0,0.0,0.8371782295734927,0,26.0,0.7221793745621312,0,4.0,0.6235737456750583,1,1.0,0.44187552065244545,1,2.0,0.5040314033752638,0,0.0,0.7413639110790454,2,16.0,0.6903702159827865,0,8.0,0.8454161131842683,0,0.0,0.6664260315075707,1,6.0,0.5325571576295305,1,2.0,0.6672445311959679,0,2.0,0.5199670066576724,14,132.0
65.0,174,0,13,2,176,0,41.0,0.23563218390804597,8.789389237301375,2,5.0,0.623613787436161,1,35.0,0.5621923843157328,0,4.0,0.8728440435740542,0,6.0,0.870341574397111,0,0.0,0.8692558870042933,1,5.0,0.5589209546750448,0,4.0,0.8605246275033333,0,4.0,0.44905401474244827,0,1.0,0.646140659673343,2,7.0,0.6180576444330135,2,4.0,0.4549300921424606,0,8.0,0.8533398527050813,1,3.0,0.23273412493503914,1,4.0,0.16974970491089295,2,16.0,0.4846244955053938,1,7.0,0.4499256202883801,13,113.0
70.0,188,0,19,4,192,0,69.0,0.3670212765957447,9.195833357731873,1,7.0,0.6486788485129634,2,16.0,0.6811913406386602,0,0.0,0.7029339488107551,0,4.0,0.8952320716120197,2,6.0,0.6734415870991645,1,9.0,0.33372604570010506,0,4.0,0.8407290999157341,2,8.0,0.6274510397012383,0,4.0,0.8347472714788884,0,3.0,0.645088153525373,3,20.0,0.4796778900791359,2,7.0,0.5427371763960477,2,15.0,0.6474303163496733,4,22.0,0.503289083783986,0,7.0,0.6983607243498096,0,6.0,0.7360921312782568,19,138.0
75.0,194,0,17,6,200,0,51.0,0.26288659793814434,8.788366862520263,3,14.0,0.5741102097991867,1,14.0,0.4212445981900009,3,10.0,0.13037616107051547,1,3.0,0.3850049902465256,0,3.0,0.41401529486611777,5,25.0,0.24725908755245826,0,0.0,0.855474088867373,0,2.0,0.8208194020772287,0,4.0,0.8295234723620599,2,8.0,0.6266763145282852,0,16.0,0.6988566363327687,2,16.0,0.17365164856645196,0,8.0,0.7927690184605867,0,17.0,0.7799450577879747,0,4.0,0.9255387884037285,0,4.0,0.8854707795159247,17,148.0
80.0,197,0,24,19,216,0,86.0,0.4365482233502538,9.188674682062974,0,11.0,0.6506290226772146,5,35.0,0.3277658878261521,2,22.0,0.5109687940732249,1,11.0,0.6918014219455709,3,10.0,0.5270409600574092,3,35.0,0.4934461807286453,0,2.0,0.7275715795323346,2,5.0,0.6513158492417171,2,5.0,0.6826844734067866,0,0.0,0.8814531219447655,0,2.0,0.8999349034286287,4,31.0,0.6508363524828782,0,4.0,0.9152928006124759,2,8.0,0.5933309750159251,0,0.0,0.7111755033021215,0,2.0,0.7841158247814755,24,183.0
85.0,203,0,18,29,232,0,69.0,0.3399014778325123,9.003383845338414,1,5.0,0.7171486644556607,2,37.0,0.5940736442386821,0,9.0,0.8161424860139471,0,8.0,0.8762140409718747,0,5.0,0.8146969068650708,1,19.0,0.5814728761131466,0,4.0,0.49206922692010785,0,6.0,0.45617648451460024,0,4.0,0.485976505527833,1,3.0,0.8420315451526773,1,3.0,0.5259889363889827,1,27.0,0.7641938094957247,0,8.0,0.8241297954804643,6,29.0,0.3626042898558831,2,6.0,0.5720574546114592,3,12.0,0.40784674424769835,18,185.0
90.0,206,0,20,34,240,0,53.0,0.25728155339805825,8.576444581166287,0,3.0,0.6141498313777465,1,15.0,0.6662615029899428,1,5.0,0.5645397551079239,0,4.0,0.9060687406503212,1,4.0,0.7568523087335346,4,24.0,0.22948430943324044,0,4.0,0.70714875137532,4,9.0,0.41834529743539967,1,9.0,0.7984033311960675,0,0.0,0.7463471938499275,2,10.0,0.46972815479762536,2,13.0,0.4676561653686646,0,4.0,0.8607844305956559,2,35.0,0.44672189468588996,1,8.0,0.5097240854764163,1,14.0,0.6163237121199041,20,161.0
95.0,220,0,38,36,256,0,154.0,0.7,8.911025558381562,3,10.0,0.6758361724553945,4,18.0,0.5245580908272444,3,15.0,0.36245886232026764,1,1.0,0.4628109020518252,3,16.0,0.4043314983773963,8,56.0,0.28191025681795856,0,2.0,0.8574111949957228,0,12.0,0.662784142645708,1,5.0,0.7983539053972022,4,10.0,0.3705972003829337,1,11.0,0.6458693846049629,4,18.0,0.07871673529649129,1,7.0,0.6959878071060376,3,20.0,0.6836230130313606,1,11.0,0.7948009777108843,1,14.0,0.8372370817847973,38,226.0
100.0,225,0,22,47,272,0,82.0,0.36444444444444446,8.640829610586756,0,5.0,0.638531944398708,3,20.0,0.38701097872601314,1,11.0,0.3854137864175628,5,26.0,0.1781103411699264,0,10.0,0.5656217220522856,3,63.0,0.38666386227343563,0,4.0,0.7395919355137912,1,3.0,0.583222669837343,3,12.0,0.638935443952276,0,12.0,0.7363927785097615,0,6.0,0.730158954154462,3,30.0,0.31971893224305076,1,10.0,0.7599199166514258,0,11.0,0.628440124008248,0,4.0,0.8624273813222096,2,11.0,0.5797906069338261,22,238.0
105.0,216,0,25,64,280,0,94.0,0.4351851851851852,8.64898176597781,3,11.0,0.6328577860638994,3,24.0,0.632418158693449,0,3.0,0.893354826309326,0,25.0,0.7050836062444288,0,2.0,0.8616727646359511,2,29.0,0.5340049132353706,0,4.0,0.6013925730530313,0,5.0,0.5924192700179376,1,9.0,0.39989865609456643,1,4.0,0.7928102758745926,0,3.0,0.47920244896460823,3,26.0,0.5974199602588385,1,19.0,0.7136083743593167,3,10.0,0.35840008097003506,1,4.0,0.5787394719948404,7,35.0,0.2732780324801034,25,213.0
110.0,216,0,32,80,296,0,106.0,0.49074074074074076,8.591970398592984,0,4.0,0.6714099472783591,2,18.0,0.7021001466316533,0,2.0,0.8940942130609781,0,8.0,0.8571339833646594,2,8.0,0.7076488367039704,2,23.0,0.5728687770481615,0,4.0,0.8408312838263031,2,7.0,0.5384504323561266,7,27.0,0.3946332011589312,1,4.0,0.5594682091631376,6,23.0,0.33123948080157634,4,36.0,0.6916781557946012,0,6.0,0.6513812345372054,2,11.0,0.3573022403590912,1,2.0,0.515046571314953,3,48.0,0.32785974313770044,32,231.0
115.0,226,0,37,86,312,0,186.0,0.8230088495575221,8.287506746523565,2,7.0,0.6921411129071409,4,19.0,0.5025578580097682,1,3.0,0.5315504350955591,2,7.0,0.3689458394968502,4,24.0,0.598640587166164,3,34.0,0.42290067584571317,1,4.0,0.7037062345390412,0,10.0,0.6351450560674572,2,38.0,0.6341696364804612,4,20.0,0.4733710314014512,6,55.0,0.5496957015759417,1,28.0,0.33159932224317434,0,8.0,0.7890288385250409,3,21.0,0.6939109100969478,2,9.0,0.6309354560632577,2,31.0,0.6213652012003978,37,318.0
120.0,222,0,24,98,320,0,79.0,0.35585585585585583,8.049205082487328,0,3.0,0.7044107956483775,1,20.0,0.40388706529530227,1,7.0,0.3680996681128874,6,30.0,0.17298342455159027,1,20.0,0.34629408294771247,2,35.0,0.5438015406950995,1,11.0,0.6605634372608927,1,6.0,0.5899373157768465,3,22.0,0.6250307791910695,0,20.0,0.6427909867308721,0,47.0,0.6582143243965843,6,29.0,0.2803862487792337,0,4.0,0.8011783196213556,0,11.0,0.7858106049192567,0,4.0,0.7716962450863442,2,18.0,0.595850287151886,24,287.0
125.0,227,0,29,109,336,0,95.0,0.4185022026431718,8.40681793474012,1,3.0,0.7595447354004703,3,17.0,0.645028718679368,1,11.0,0.8415190600705375,0,29.0,0.6606444572230384,3,20.0,0.568966655656739,2,11.0,0.5676662687798067,0,4.0,0.6721751724434794,0,8.0,0.624988567950102,3,24.0,0.3809491317485839,3,12.0,0.6964512310760652,1,5.0,0.4896434092326208,4,39.0,0.3343178921632863,0,4.0,0.9272758362046799,2,5.0,0.37627458343469355,2,6.0,0.7470806674959083,4,32.0,0.3820311456251799,29,230.0
130.0,233,0,29,119,352,0,117.0,0.5021459227467812,8.40183886037048,0,1.0,0.7480622794167793,3,21.0,0.622923660632171,0,4.0,0.8844966555293066,0,4.0,0.8578442492510729,1,14.0,0.5875201987361937,1,14.0,0.5067566014954739,0,4.0,0.8588020104744927,2,7.0,0.4563594875461934,7,49.0,0.33455985960450557,1,10.0,0.4196183964305504,4,17.0,0.541439059225055,8,47.0,0.34670025334979643,0,4.0,0.8488385195896454,2,19.0,0.3274609010877204,0,4.0,0.8040289039270605,0,22.0,0.5373165503390713,29,241.0
135.0,232,0,33,128,360,0,148.0,0.6379310344827587,8.130640947865198,2,5.0,0.7064392275241732,4,27.0,0.4724434866943016,2,6.0,0.34053741937968035,0,2.0,0.5055380003267644,4,21.0,0.36242293698312933,1,16.0,0.5205868022228695,0,2.0,0.7131742165127073,1,16.0,0.5272638608512629,3,50.0,0.5109902865679281,6,34.0,0.34541899302312623,1,13.0,0.5793376377640219,4,62.0,0.21258734662093925,0,8.0,0.8043295117353011,2,19.0,0.7598703846110769,1,6.0,0.6009468360948211,2,14.0,0.7577268844162115,33,301.0
140.0,239,0,24,137,376,0,69.0,0.28870292887029286,8.008357116382218,0,2.0,0.6551101397088734,3,30.0,0.3602095914834791,1,10.0,0.35529164779981937,5,21.0,0.1449722044749115,0,20.0,0.4566122976597755,2,18.0,0.4054840978554315,0,5.0,0.7913561455090766,1,7.0,0.5651322005868604,2,23.0,0.61111059247007,1,36.0,0.5892450290675549,1,8.0,0.7640577950187352,6,41.0,0.4116371164490277,0,4.0,0.8083953358051608,0,4.0,0.811611582662365,1,7.0,0.3509976086845945,1,7.0,0.518904187183524,24,243.0
145.0,243,0,28,149,392,0,124.0,0.5102880658436214,8.903773049682906,2,7.0,0.7310036739313129,2,18.0,0.6834302603940053,1,9.0,0.806186322582129,1,33.0,0.6596226986818161,0,4.0,0.7947019849532859,1,18.0,0.5144814738172082,0,3.0,0.7311448089569805,1,13.0,0.49040285124955485,5,28.0,0.5444793490865357,3,21.0,0.7260492185912475,0,0.0,0.7173991015266953,1,40.0,0.683274648899907,0,4.0,0.8055150388518402,2,6.0,0.23275776764953607,3,9.0,0.4608349277697625,6,26.0,0.3021443256523186,28,239.0
150.0,232,0,23,168,400,0,71.0,0.30603448275862066,8.282319529285685,0,3.0,0.7190437279135187,1,3.0,0.7213011294344002,0,4.0,0.8035200406771273,0,13.0,0.8500304827467892,1,5.0,0.7904969675721631,0,15.0,0.6685416287143898,0,5.0,0.8351059502443365,4,21.0,0.41683789320232234,2,26.0,0.29371741064914236,0,14.0,0.5150594552114085,2,6.0,0.47268151837819933,3,23.0,0.5542912900587633,0,4.0,0.6015590056604442,6,36.0,0.267324289370919,3,13.0,0.48925212437357546,1,35.0,0.47137808196528547,23,226.0
155.0,242,0,34,174,416,0,137.0,0.5661157024793388,8.155269021722725,1,3.0,0.7523615405781737,3,15.0,0.5860562424924439,1,6.0,0.3961227279456788,0,4.0,0.48500775159877824,3,13.0,0.5796831854781272,1,11.0,0.5596485161383253,0,2.0,0.8355144720092234,1,23.0,0.5463260179942768,5,29.0,0.6179629918591457,6,22.0,0.33517063126211094,0,7.0,0.7966404406734935,4,31.0,0.24591216942872016,0,8.0,0.772259687106628,0,34.0,0.6700497720617836,7,38.0,0.4214112062927047,2,20.0,0.754509990704613,34,266.0
160.0,249,0,24,183,432,0,75.0,0.30120481927710846,8.320777456206113,0,0.0,0.7479888239470937,0,15.0,0.476135507469666,0,9.0,0.2698438011334375,5,23.0,0.10037674253731832,1,10.0,0.5374975343586015,0,15.0,0.5238617939359076,0,6.0,0.8158978625491226,1,8.0,0.6275018163926398,0,26.0,0.6207378253915451,5,41.0,0.34857584323707247,0,4.0,0.9206902940139077,6,43.0,0.3710916575646649,0,8.0,0.8360812612084241,0,4.0,0.8378345182081749,5,52.0,0.2640223848445796,1,8.0,0.6807545475531293,24,272.0
165.0,245,0,31,195,440,0,103.0,0.4204081632653061,8.61922945222193,3,9.0,0.63708690211063,2,12.0,0.76983705252445,0,2.0,0.81751414864989,2,32.0,0.4752642278081645,1,9.0,0.8076816590599702,2,11.0,0.5530285597523288,0,4.0,0.8232087022397876,5,24.0,0.4430586029856506,3,11.0,0.5144367595308502,1,24.0,0.6506602359104043,1,2.0,0.6996524949943809,3,52.0,0.5477084836968813,0,4.0,0.7236933175148622,1,1.0,0.3092051022655934,2,27.0,0.3810922772675271,5,22.0,0.3473673934687786,31,246.0
170.0,244,0,32,212,456,0,111.0,0.45491803278688525,8.394726085316316,1,6.0,0.5586676308309937,2,8.0,0.6700806743167008,0,2.0,0.8535226739246181,0,10.0,0.8229789287906981,1,5.0,0.8283191926948326,6,35.0,0.4341344872431706,0,0.0,0.8896456328601682,1,29.0,0.48980130878577116,2,11.0,0.3510741243383991,3,22.0,0.6668341746845885,3,15.0,0.4913877658598617,3,37.0,0.5122480403174219,1,9.0,0.31404060307173337,7,22.0,0.003444171145694176,1,26.0,0.5536851436743895,1,25.0,0.5238115183517877,32,262.0
175.0,246,0,43,226,472,0,193.0,0.7845528455284553,7.90838002606719,2,10.0,0.6698305767433465,4,22.0,0.5215625871034486,0,2.0,0.7794565975534132,1,8.0,0.6712100933893689,2,8.0,0.6490454309722508,1,36.0,0.47699968564717443,0,0.0,0.8011835683638024,4,21.0,0.5213650306133621,5,30.0,0.5892807448164675,2,15.0,0.35655507510855744,0,8.0,0.6854044693385484,4,34.0,0.16722129103935499,0,11.0,0.5153556606468531,8,68.0,0.11987968496996397,8,52.0,0.3704081846811041,2,18.0,0.7900912652158659,43,343.0
180.0,243,0,38,237,480,0,140.0,0.5761316872427984,7.878011547758619,0,3.0,0.6994119715251222,1,23.0,0.3993644799672147,4,18.0,0.31663450763736806,4,20.0,0.15780881445427863,1,7.0,0.4480416306998826,5,23.0,0.4275691175015252,0,0.0,0.9344031846118815,0,19.0,0.5442631601221888,0,26.0,0.6992564710830319,6,33.0,0.33502825872917585,0,4.0,0.9010158803625279,7,41.0,0.4329208659353027,0,8.0,0.8530487321149085,2,73.0,0.6263330979967588,7,64.0,0.22390764116176332,1,9.0,0.5648356110262323,38,371.0
185.0,248,0,30,248,496,0,110.0,0.4435483870967742,8.485515852817816,1,1.0,0.7175184366204354,1,10.0,0.7351873953170891,1,25.0,0.5691302702464316,3,35.0,0.18193680711758484,3,19.0,0.6666818726077133,1,26.0,0.4495410607938279,0,2.0,0.7051369343290249,5,21.0,0.46085611102725,2,7.0,0.562387264292871,1,36.0,0.6027110578115004,0,0.0,0.6845777132731735,2,45.0,0.621595849403962,1,7.0,0.6946698291069761,0,27.0,0.8026164395843648,2,42.0,0.480943337408143,7,31.0,0.2519160510433045,30,334.0
190.0,251,0,32,261,512,0,157.0,0.6254980079681275,8.853037792842118,0,1.0,0.7386516024629934,1,5.0,0.7662196220714612,2,16.0,0.7853225870854849,0,17.0,0.7386485634102772,1,12.0,0.7272394519284304,5,33.0,0.48957099104902935,1,8.0,0.7725116155292149,7,54.0,0.5037182965218775,1,2.0,0.49021909789882046,2,10.0,0.7594613916896561,2,9.0,0.5246530746767998,2,25.0,0.5165126063624758,2,18.0,0.3222202739103461,0,4.0,0.4069602204951012,4,29.0,0.625607290818394,2,37.0,0.4594098243839003,32,280.0
195.0,248,0,34,272,520,0,171.0,0.6895161290322581,8.028537066272845,2,6.0,0.7360547356878182,3,12.0,0.556981489085467,1,5.0,0.46784637020165754,0,9.0,0.8244687841135055,3,12.0,0.6056745974974681,1,26.0,0.5276857297668607,1,10.0,0.593035131989237,7,89.0,0.3682331516313563,4,18.0,0.6645839626997189,0,5.0,0.510942948308772,0,6.0,0.6741841844314758,3,33.0,0.255740497190131,1,22.0,0.48581920947295915,6,29.0,0.19974126374773074,0,21.0,0.56629302698854,2,25.0,0.5897514573625339,34,328.0
200.0,246,0,40,290,536,0,143.0,0.5813008130081301,7.609026547844166,0,0.0,0.7355445319514602,0,11.0,0.547224797215389,6,29.0,0.266330157230462,1,10.0,0.7085183338039615,2,8.0,0.36950858069234155,4,26.0,0.504104707312361,3,20.0,0.6609941250019046,6,92.0,0.2754247143987203,2,16.0,0.6373769810060999,6,21.0,0.3497072977248017,0,4.0,0.9220036039721464,6,47.0,0.3576375499520047,0,8.0,0.8299176053371401,0,32.0,0.6597462724950948,3,11.0,0.35878985253574275,1,18.0,0.4462839096017427,40,353.0
205.0,249,0,37,303,552,0,121.0,0.4859437751004016,7.843345857532753,2,5.0,0.7026615555502128,0,4.0,0.9421384332166944,1,29.0,0.3620579377882359,2,5.0,0.2764195340365649,7,27.0,0.34816277772125176,2,25.0,0.47297162903181,1,16.0,0.668910223364684,0,45.0,0.5328013200122473,3,15.0,0.4630780604200667,2,32.0,0.5220097403150085,0,0.0,0.6762461161685622,4,52.0,0.5507453061024365,1,6.0,0.6803960788550631,0,8.0,0.8810117737610882,5,27.0,0.38087799813860806,7,46.0,0.4295597502923177,37,342.0
210.0,248,0,42,312,560,0,167.0,0.6733870967741935,8.007144466239023,1,4.0,0.6425003616647194,1,5.0,0.8706153796427298,2,15.0,0.7519562162348231,3,21.0,0.5699747008952064,2,41.0,0.5573004406597364,6,35.0,0.48547087939213424,1,9.0,0.755625162800125,1,12.0,0.6154516592346254,4,18.0,0.25137716151622014,4,26.0,0.6150199892599186,2,10.0,0.46744861341958616,4,37.0,0.4187242416762883,2,14.0,0.2592458061764184,2,6.0,0.48168776105742267,5,34.0,0.5396652976918637,2,42.0,0.4477155510882869,42,329.0
215.0,254,0,41,322,576,0,150.0,0.5905511811023622,7.467185212573774,3,14.0,0.6045769500753064,3,8.0,0.5904013710117328,2,21.0,0.5044671199461116,1,12.0,0.7890461647590502,3,24.0,0.6828767822179079,0,33.0,0.42487904298805657,2,7.0,0.603301099531345,2,17.0,0.4724672867374253,6,37.0,0.5000025709540094,1,20.0,0.36106466259600806,0,8.0,0.7027522772978786,4,39.0,0.18740479058444592,1,17.0,0.4636902830668665,5,31.0,0.1561598487806276,3,33.0,0.4285646981170919,5,33.0,0.4946707164945554,41,354.0
220.0,253,0,44,339,592,0,204.0,0.8063241106719368,7.718503391688356,0,6.0,0.729618467554928,1,11.0,0.5348233388735305,0,2.0,0.14135724032376684,1,6.0,0.6442936083497557,0,12.0,0.43094016479466396,6,33.0,0.46880267231979,3,21.0,0.3081385766210867,5,35.0,0.37965306694123685,1,38.0,0.5149908987193642,6,28.0,0.3772603258400692,0,4.0,0.9109508137013395,7,54.0,0.3681386187865927,0,10.0,0.8105769515441036,7,66.0,0.5205226401095587,5,29.0,0.35544912238832016,2,29.0,0.4670794643802374,44,384.0
225.0,246,0,44,354,600,0,195.0,0.7926829268292683,7.7163967974573415,1,3.0,0.6777251545255446,1,11.0,0.7797654059943663,0,4.0,0.8444933003858474,2,6.0,0.4042181050406597,5,25.0,0.3345223741883971,3,39.0,0.39700379792021634,1,12.0,0.6358402787224995,3,38.0,0.3627593084451392,4,17.0,0.45063394327378375,2,29.0,0.5427189261356027,0,0.0,0.7554989276168337,9,97.0,0.5250426057918017,1,11.0,0.5692007619314973,1,59.0,0.6630140490936712,5,38.0,0.36410786464719214,6,35.0,0.45142682817682284,44,424.0
230.0,246,0,36,370,616,0,151.0,0.6138211382113821,7.525491246713844,1,3.0,0.6674583689438296,0,4.0,0.7901550003644626,0,6.0,0.8530471688123688,5,19.0,0.000626284797062442,3,35.0,0.5458015858887214,5,38.0,0.44330243606891717,1,14.0,0.8395746238561734,1,15.0,0.5371602921410742,3,20.0,0.35728982227300676,3,18.0,0.6461849102605413,2,9.0,0.4597707493791854,4,95.0,0.3742465805789362,1,16.0,0.24032260490588203,1,18.0,0.33278597984240466,4,32.0,0.5694617688458548,2,34.0,0.3342352549948316,36,376.0
